,fips,poor-fair_health,obesity,below_18,over_65,smoking,drinking,Ethnic_Minority,AA,Asian,Hispanic,income_inequality,child_poverty,uninsured,household_income,unemployment,% labor_force,population,shape area,rural-urban_code,urban-influence_code,population density,rural,total cases,total deaths,% total cases,% total deaths,av_cases,av_deaths,av_days_spreading,av_r_SIR1,av_r_SIR2,av_r_ratio14,av_r_ratio8
367,12077.0,0.2223766939,0.377,0.1809026935,0.144625091,0.2135011984,0.1740193219,0.2550351857,0.1845425868,0.0042465421,0.0662460568,4.7428421605,0.282,0.2444962894,40814.0,3.6,0.31589657649030406,8354.0,2935594319.8066397,8.0,7.0,2.8457610588884967,1.0,7454.0,9.0,0.9043921378306237,0.0010919679689395778,92.41666666666667,0.0,23.5,1.3565447568226763,0.7649537375595442,19.14832986029612,7.184865591607907
368,12079.0,0.2204314332,0.339,0.1904710282,0.1999566372,0.1946753825,0.1622196268,0.4364464199,0.3760095398,0.0046614993,0.0557753808,5.5376592357,0.473,0.2381677767,38249.0,3.8,0.40388255015411234,18493.0,2502131388.25391,6.0,6.0,7.390898850002107,0.800093633,3360.0,148.0,0.1821236923410483,0.00802211501978427,41.771929824561404,1.736842105263158,28.0,1.1391115558720613,0.1073116972836332,2.0042002108639414,1.5930724197008617
369,12081.0,0.1570931217,0.278,0.1858179168,0.2683267154,0.1611503203,0.1715188325,0.2695923708,0.0850375158,0.0217988386,0.1627560164,4.5068283994,0.17,0.2465945856,59587.0,3.1,0.4463525379848383,403253.0,2629799494.61523,2.0,2.0,153.33982717150096,0.0579030025,47670.0,4215.0,0.12363481693384616,0.01093183875343322,363.21590909090907,31.75,43.5,2.6671838727520853,20.345443133345828,3.9738632731469066,2.0998366117368485
370,12083.0,0.1972698048,0.299,0.1877054801,0.2863246537,0.1778797989,0.1613437594,0.2746554989,0.1252084786,0.0177365508,0.1317104695,3.9540767567,0.263,0.2583798933,44517.0,3.8,0.3764548838965039,365579.0,5672470052.99023,2.0,2.0,64.4479383028714,0.3102825855,12708.0,313.0,0.03586254384751928,0.000883299986171981,132.83823529411765,3.1176470588235294,33.5,1.4899999616686246,1.4011853495887316,3.051877716767252,2.013497744080511
371,12085.0,0.1397097452,0.205,0.1649168662,0.3044340089,0.132561439,0.2009537809,0.2033353551,0.0515498083,0.014181825,0.1376037218,4.8808832074,0.167,0.2778585655,61592.0,3.1,0.4603664596273292,161000.0,2221954337.7793,2.0,2.0,72.45873475550766,0.0847674244,23599.0,434.0,0.14756476554341777,0.002713806019146714,185.2,3.9857142857142858,34.5,2.302223153519732,12.619472227045089,5.122574678489123,2.947202555308495
372,12086.0,0.2066449076,0.227,0.2027348684,0.1595485276,0.1351362174,0.166783909,0.860887217,0.1586207699,0.016435448,0.6858309991,5.6135883465,0.22,0.3040288792,52043.0,2.4,0.5093925519150221,2716940.0,6470698965.74414,1.0,1.0,419.88354185281554,0.0040437664,912139.0,29277.0,0.33147042876724875,0.010639233431547978,8330.47435897436,243.67948717948718,38.5,5.984178381048742,313.40549988344213,20.35946690093222,5.358981773661632
373,12087.0,0.142307469,0.223,0.1527923857,0.2168205368,0.1598241262,0.2608026735,0.3207770116,0.0618726708,0.0137768948,0.245127446,4.6942208384,0.18,0.324984598,67094.0,2.1,0.6298836018753031,74228.0,4577537158.62891,4.0,3.0,16.21570670596876,0.0871391435,6092.0,220.0,0.0791035279757963,0.0028566605638009166,65.92753623188406,2.36231884057971,34.0,1.1773302426405083,0.2414907941772711,3.7303462725899457,2.5565121963373403
374,12089.0,0.165197713,0.304,0.1990425648,0.215966925,0.1585476571,0.1855805143,0.1094522552,0.0578813119,0.0095864412,0.0419845021,4.1863655116,0.129,0.1983351685,66898.0,2.9,0.4649929478138223,88625.0,2351514009.2031198,1.0,1.0,37.68848480304534,0.4814632949,4031.0,40.0,0.04873006854365881,0.0004835531485354384,36.936708860759495,0.3291139240506329,39.0,1.0787120740969303,0.13629534169569765,3.827364472163001,2.016303573519198
375,12091.0,0.1649073595,0.288,0.2220278859,0.1569591565,0.1735434661,0.2010227154,0.219761541,0.0955757008,0.0320687786,0.0921170616,4.0899571455,0.164,0.2011551477,62779.0,2.7,0.4600024675189097,210738.0,3499736745.80273,3.0,2.0,60.21538627233612,0.1209919147,11550.0,282.0,0.05690496132433365,0.0013893678868798344,99.78048780487805,2.4146341463414633,40.5,1.3602380918091963,1.2425883180480064,4.700271971865753,2.3448567639768
376,12093.0,0.2628445517,0.333,0.2124504266,0.2053599327,0.2146614238,0.1628273364,0.3469294556,0.083860113,0.0102631895,0.2528061531,4.0245581698,0.313,0.3538234636,42258.0,3.5,0.42214475431606907,42168.0,2941382312.5781198,4.0,3.0,14.336116668574027,0.3654865487,2626.0,0.0,0.06311741377238313,0.0,20.07017543859649,0.0,28.0,1.2946675455226633,0.455053557679352,2.361449128149272,1.7110180160811326
377,12095.0,0.180804746,0.256,0.2238610797,0.116759762,0.1454695338,0.2068165202,0.5751248171,0.2036568506,0.0573724495,0.314095517,4.584845157,0.219,0.2423403643,58037.0,2.9,0.5473722812124134,1393452.0,3377671578.99023,1.0,1.0,412.5481022688946,0.0204213774,106460.0,2134.0,0.07891917937693434,0.0015819418447339648,1001.6973684210526,20.394736842105264,37.5,3.603726410706466,61.87893738276874,12.373278619625916,3.5474825729769264
378,12097.0,0.2336733304,0.29,0.2463143847,0.1294423306,0.1639119838,0.1835138299,0.6625078085,0.0955477313,0.0298597308,0.5371003464,4.0629780607,0.214,0.2496721819,50473.0,3.3,0.49056156869842,375751.0,5028115634.28516,1.0,1.0,74.72998382095085,0.0782105439,37298.0,825.0,0.10590607075927083,0.002342552104037708,357.69736842105266,7.184210526315789,37.5,2.1568611680117,8.925370555189973,5.952748506936238,2.730147189750738
379,12099.0,0.1615280777,0.217,0.1925106209,0.2356557795,0.1336608864,0.1775419062,0.4370438093,0.1852944975,0.0286707678,0.223078544,4.9613615833,0.168,0.2702383692,61735.0,3.3,0.49016415347715414,1496770.0,7250375595.599609,1.0,1.0,206.44033957474122,0.0104254568,265846.0,15176.0,0.18070625021241885,0.010315739387553955,2252.818181818182,131.98701298701297,38.0,5.006457743456674,182.4632840703,8.446468347728539,3.130637486082156
380,12101.0,0.1860055421,0.311,0.2040320141,0.225188959,0.2073052754,0.1903446351,0.23069459679999998,0.0535382379,0.0259796097,0.1511767492,4.3998793167,0.181,0.23896010559999997,53788.0,3.5,0.42953748282777954,553947.0,2580731032.83398,1.0,1.0,214.64732006252268,0.0946638347,19585.0,573.0,0.037259128343761834,0.001090093466478199,175.81012658227849,4.7215189873417724,39.0,1.6706743277942102,3.076541514104883,4.653311030825562,2.3231152926122127
381,12103.0,0.1613095941,0.263,0.1647248147,0.2423645503,0.1744587594,0.2074610894,0.2372895325,0.1048764883,0.0356199073,0.0967931369,4.7844265804,0.172,0.22912294449999998,52226.0,3.0,0.5068584896758551,974996.0,1149981172.16992,1.0,1.0,847.8364894968347,0.0028400226,62667.0,3444.0,0.06456275621061221,0.0035481853669291404,539.1012658227849,27.658227848101266,39.0,3.234947288421293,39.65033509007907,6.5006755444622994,2.9280163898271154
382,12105.0,0.2029634073,0.353,0.2233077877,0.2013538573,0.1692735661,0.1500791031,0.38917642529999996,0.1468266512,0.019311476,0.2230382981,4.1609108159,0.255,0.2561266943,51354.0,3.7,0.42185665383973275,724777.0,6698148691.81836,2.0,2.0,108.20557042654174,0.1351049253,43391.0,2228.0,0.06320768322012343,0.003245528294218502,388.77777777777777,18.97222222222222,35.5,2.6228523340703354,20.835165314007984,5.002446375385283,2.326443106890992
383,12107.0,0.2460720119,0.364,0.2165278232,0.2254301427,0.2489182312,0.1738458923,0.26573559840000005,0.1575329413,0.0066699336,0.1015327235,5.0108782945,0.43,0.2672664092,39578.0,4.3,0.35644985977107124,74521.0,2843160112.64258,4.0,3.0,26.210623759326847,0.561629283,7357.0,195.0,0.1001442883589241,0.0026543613198301208,74.82352941176471,1.6764705882352942,33.5,1.2962286595585555,0.5372260999084524,2.476427454975698,1.8213699159593273
384,12109.0,0.1125727686,0.228,0.2189555887,0.197861467,0.1340964645,0.2139899515,0.1515676012,0.0518678326,0.030507112,0.0691926566,4.636046584,0.091,0.1614666967,81925.0,2.6,0.5004836174585903,264672.0,2329109095.92969,1.0,1.0,113.63658338827328,0.2377354122,15539.0,309.0,0.06373353239381163,0.001267369940774039,151.12820512820514,2.8974358974358974,38.5,1.4074676767885328,1.2705116068495317,5.6113797914788615,2.496059308185519
385,12111.0,0.1708139739,0.285,0.2009499021,0.236094365,0.1733598231,0.1817686636,0.4059922298,0.196018577,0.0197827155,0.1901909373,4.3401373706,0.191,0.2940729205,53377.0,3.9,0.4420113494792825,328297.0,2016571740.99805,2.0,2.0,162.79956389625787,0.0335722437,21310.0,1483.0,0.06797318073657282,0.004730371986501056,201.19117647058823,15.5,33.5,2.023460349430337,7.280940729042786,4.292306221771917,2.2957559420121614
386,12113.0,0.1509303998,0.282,0.2215272677,0.1563991921,0.1942959214,0.1939546939,0.1381461164,0.0609908649,0.021678755,0.0554764965,3.8817174225,0.143,0.1848294438,69541.0,3.0,0.4497946428087004,184313.0,4036048458.45703,2.0,2.0,45.666696497113506,0.2098935074,11942.0,523.0,0.06852506426735218,0.003001055820785898,100.30952380952381,4.726190476190476,41.5,1.302381286107289,1.061939230696853,5.684728484270819,2.4024539224390877
387,12115.0,0.1250927603,0.211,0.1438803776,0.36099294,0.126977611,0.177574788,0.15251038490000002,0.0438157182,0.0173793123,0.0913153544,4.3037366618,0.148,0.25790866430000003,61652.0,3.1,0.43605876304346824,433742.0,1989940918.07422,2.0,2.0,217.9672753398915,0.043204866,29860.0,3350.0,0.07124468229786766,0.007992956654315361,268.6233766233766,28.68831168831169,38.0,2.0646905087594836,7.448176960303653,4.3878189903212945,2.289067277789937
388,12117.0,0.1609640615,0.269,0.211963887,0.1512172032,0.1581163036,0.2067683884,0.3730436455,0.1127936558,0.0466650384,0.2135849513,4.4347434067,0.139,0.2050582635,67187.0,2.9,0.5415746482813579,471826.0,1167004027.6191401,1.0,1.0,404.3053741319081,0.0315766066,27635.0,570.0,0.05973081686512097,0.0012320088877553446,265.6363636363636,5.220779220779221,38.0,1.8917081099879594,5.14663667341089,6.173882371305762,2.661835101473589
389,12119.0,0.1318402487,0.283,0.0715535493,0.5694403388,0.1045443493,0.1481526033,0.13681939840000001,0.0708424879,0.0092118404,0.0567650701,3.8111795945,0.26,0.1941484334,55324.0,4.6,0.24639782510194835,132420.0,1959163315.36133,3.0,2.0,67.59007733644587,0.3496467566,14236.0,923.0,0.11373786601685774,0.007374265968921025,149.64788732394365,9.647887323943662,35.0,1.4341361264536028,1.1548837309640718,3.8749593872820935,2.4820531961476613
390,12121.0,0.2348124179,0.376,0.2101606698,0.2094365241,0.2015010555,0.1736501535,0.228377461,0.1298710115,0.0062910161,0.0922154334,4.4949599084,0.3,0.2931525692,38525.0,3.4,0.4062858815318459,44417.0,2408075331.88281,6.0,6.0,18.445020972525608,0.8316767346,8766.0,874.0,0.1983706720977597,0.019778230368861734,102.74193548387096,10.03225806451613,30.5,1.3318752990264078,0.5995826414035669,5.1886450617054365,2.778000768125484
391,12123.0,0.2038056671,0.333,0.1997435075,0.1972701873,0.2116808077,0.1742690012,0.2464159758,0.1947052627,0.0090688407,0.0426418724,4.0289831865,0.345,0.23510842510000002,42307.0,3.6,0.3815197737493625,21569.0,3668435938.4746103,6.0,6.0,5.879617461431999,0.6928223305,624.0,0.0,0.028580589016626207,0.0,3.764705882352941,0.0,25.0,1.1014320434425438,0.053580286740805325,2.912193362193362,1.8232259570494862
392,12125.0,0.237378125,0.382,0.1870851324,0.1418444287,0.2486143478,0.1645399662,0.29110008379999996,0.2277502094,0.0068312174,0.056518657,4.6234142805,0.23,0.2009519152,45906.0,3.0,0.304390628076393,15237.0,866142384.841797,6.0,4.0,17.591795837104858,0.6744769874,987.0,13.0,0.06360765611909519,0.0008377908100792679,8.758620689655173,0.0,28.5,1.0614937092029304,0.033725945172948114,2.3913140630481737,1.703798385586387
393,12127.0,0.1855348332,0.279,0.1781091978,0.2409577272,0.1813428883,0.1764043836,0.2625897545,0.1042098268,0.0199297558,0.1384501719,4.321297308,0.249,0.236526825,50285.0,3.4,0.45964098003918424,553284.0,4302405676.68164,2.0,2.0,128.59875185613296,0.0994332714,35356.0,1677.0,0.06563305191092499,0.003113096166269408,298.5243902439024,13.402439024390244,40.5,2.2188693218441244,10.162940000012668,3.807579717548402,2.095854199584037
394,12129.0,0.1693035228,0.388,0.2142590286,0.151120797,0.1906390478,0.2264162666,0.1754669988,0.1314757161,0.0071295143,0.0368617684,3.5248083161,0.181,0.19932297319999998,58203.0,2.9,0.4422478437416639,33739.0,2225568328.13477,2.0,2.0,15.15972328213188,0.6167793086,1662.0,60.0,0.05174346201743462,0.0018679950186799503,19.65,0.7666666666666667,29.5,1.0503462701925186,0.029099053365376305,2.208500455838467,1.6590986231519302
395,12131.0,0.1856909613,0.315,0.2038288288,0.1979349479,0.1895716923,0.1847988924,0.128056628,0.0517725518,0.0135427635,0.0627413127,5.0392314991,0.27,0.3053483629,60973.0,2.8,0.42630719174845755,74071.0,4029975598.35547,3.0,2.0,18.3800120353648,0.6312519303,4724.0,218.0,0.06908856908856909,0.003188253188253188,42.45070422535211,1.295774647887324,35.0,1.2008176506151047,0.3170222394771749,2.23541961548941,1.7849866409561652
396,12133.0,0.2300692561,0.367,0.1983962226,0.1756421215,0.211610221,0.1594068775,0.18997028529999999,0.1457239386,0.0060243416,0.0382220051,4.9774210389,0.287,0.2502928828,39225.0,3.4,0.3799316923801672,25473.0,2160753837.85352,6.0,6.0,11.78894122678256,0.8455173522,1661.0,86.0,0.06761102291692107,0.003500630927667196,10.73015873015873,0.2222222222222222,31.0,1.1456852545813814,0.14077111773502507,2.938923086103537,1.9024081274435098
398,13001.0,0.208603206,0.361,0.2479347767,0.1726688624,0.2020040121,0.1468605511,0.2964202797,0.1859510826,0.0078829437,0.1025862534,5.0981335761,0.335,0.2989111171,42781.0,3.9,0.5061459806374415,18386.0,1840317202.66602,7.0,9.0,9.990668985414404,0.7144110551,5946.0,499.0,0.32104098050861185,0.02694238971977755,59.79661016949152,5.372881355932203,29.0,1.3753054690838218,0.7718671322359159,3.0375220544903807,1.9471589629983947
399,13003.0,0.2676641496,0.321,0.273076001,0.1424118916,0.2355266878,0.1442352105,0.41824502519999995,0.1609925677,0.0091105251,0.2481419324,4.2266229346,0.365,0.40936396049999996,36779.0,3.0,0.575015309246785,8165.0,1225935500.79883,9.0,10.0,6.660219884879439,1.0,1441.0,72.0,0.1727403500359626,0.008631023735315272,13.288461538461538,0.8461538461538461,25.5,1.1343909490693134,0.08988570516167733,2.256558952881255,1.6519522526837502
400,13005.0,0.1915764265,0.33,0.2589451365,0.1543422564,0.1999915848,0.1575706925,0.2554996024,0.1604382013,0.0060075978,0.0890538033,5.3707686434,0.427,0.3171636689,38775.0,3.5,0.4448226442135435,11164.0,1022552793.60156,7.0,9.0,10.917773703085768,0.6928622927,3714.0,100.0,0.32812085873310365,0.008834702712253733,31.483333333333334,0.9666666666666667,29.5,1.2918757170089477,0.45326265646475006,2.3285807771043974,1.8079143064661265
401,13007.0,0.1851254125,0.325,0.1984375,0.219375,0.1821963125,0.1381896785,0.5137499999999999,0.4459375,0.0109375,0.056875,6.1416332201,0.4,0.2602988145,38288.0,4.7,0.3828176431863068,3038.0,1243081123.51367,3.0,2.0,2.443927385376785,1.0,1773.0,150.0,0.5540625,0.046875,19.70769230769231,1.7538461538461538,32.0,1.0437002869801748,0.03196149313816312,2.543274567587242,1.7315281053596667
402,13009.0,0.2350329359,0.341,0.1917561128,0.1559479802,0.2410759283,0.1397612912,0.4619872623,0.4219926068,0.0171914666,0.0228031889,6.1572130415,0.325,0.240017053,42727.0,4.2,0.3878146580530185,44890.0,992119327.46875,4.0,5.0,45.24657342834998,0.351399825,15723.0,857.0,0.3501313855609495,0.019084309446399144,155.35294117647058,7.029411764705882,33.5,1.676413440806541,2.7881926678640987,4.739632631860388,2.3177559576717446
403,13011.0,0.1727013888,0.316,0.2225501771,0.1708704519,0.194769147,0.1603702652,0.10357411180000001,0.0251153805,0.0120210368,0.0664376945,4.0455863402,0.194,0.29072053070000003,55384.0,2.7,0.4999480087345326,19234.0,890972701.1171881,8.0,6.0,21.587642332792626,0.9382984507,2865.0,13.0,0.15375120747021573,0.0006976494579800365,27.016949152542374,0.0,29.0,1.19384071161081,0.2022135905852345,2.3779429858176817,1.7096798884490279
404,13013.0,0.17900314,0.352,0.2644287322,0.1211849079,0.18116682,0.1681787161,0.264011333,0.1163405472,0.0379580324,0.1097127534,3.5677934483,0.157,0.28848968129999997,61413.0,2.8,0.4851633829889476,83240.0,615437863.664062,1.0,1.0,135.25329674132095,0.3006184497,13300.0,545.0,0.16822453548525823,0.006893411416501183,128.0,4.462686567164179,33.0,1.6187063054868367,2.2945367617427426,3.6583700635410863,2.3045270528102435
405,13015.0,0.175698786,0.35,0.2451310754,0.1361014335,0.1922099373,0.1646376567,0.204751842,0.1078588155,0.0106707027,0.0862223238,4.2691365721,0.193,0.2727292687,57409.0,3.3,0.46909168538491525,107738.0,1785956727.94922,1.0,1.0,60.32508980422695,0.3522769252,25559.0,2042.0,0.2432939250290327,0.01943762255601881,237.87179487179486,19.23076923076923,38.5,1.7976556972453166,4.174316573563181,3.1228434330786197,2.0780523155675694
406,13017.0,0.257942694,0.339,0.2535302424,0.1676865145,0.2326292478,0.1285072126,0.4254530478,0.3552600612,0.0086490939,0.0615438927,5.4366900105,0.388,0.2535432886,35020.0,5.5,0.32023952095808383,16700.0,912371968.037109,7.0,8.0,18.30393807026824,0.3400249518,2757.0,28.0,0.1622146387385267,0.0016474464579901153,24.6,0.2153846153846154,32.0,1.1590050316802336,0.17394033656450175,2.3553556144627827,1.6593570395475443
407,13019.0,0.2026796491,0.338,0.2433545293,0.16861253,0.2164274181,0.1462513101,0.1666840405,0.1055978318,0.0113624518,0.0497237569,5.0035345681,0.296,0.2839000094,39412.0,4.0,0.38531731711089345,19397.0,1628545217.37305,6.0,6.0,11.910630293267896,0.761433164,1624.0,4.0,0.08464505368497863,0.00020848535390388824,15.305084745762711,0.0,29.0,1.105476242357496,0.07393666591696406,2.1094724057896213,1.5896913272372823
408,13021.0,0.2214088597,0.356,0.2473014876,0.1532820452,0.2130915904,0.1417133997,0.6014444401,0.5471013071,0.0215095969,0.0328335361,6.3955829109,0.367,0.22968098280000002,41390.0,3.9,0.4433040173936889,153159.0,937143513.1484381,3.0,2.0,163.43174535290254,0.1441043543,21632.0,941.0,0.1415132603263074,0.006155879158979995,212.44285714285715,7.614285714285714,34.5,1.8256679210691498,4.3177890291571375,4.683172314940091,2.5860035697058494
409,13023.0,0.1890539744,0.354,0.2044427124,0.1671083398,0.1893533858,0.1552307799,0.3031176929,0.2634450507,0.0110678098,0.0286048324,6.129321663,0.294,0.2307393719,46019.0,5.0,0.35197700613687566,12873.0,799015497.675781,6.0,6.0,16.111076740621016,0.5158845594,1638.0,0.0,0.12766952455183164,0.0,16.305084745762713,0.0,29.0,1.0921775186713707,0.06075719302319059,3.036663622714682,1.9238981674215796
410,13025.0,0.2019895679,0.317,0.2389087609,0.1611232716,0.2275139645,0.1565942432,0.058352463800000004,0.0329934333,0.0028829214,0.0224761091,4.3237072255,0.278,0.2989670957,41874.0,4.1,0.37982102674132606,19109.0,1587917220.26562,3.0,2.0,12.034002626914978,0.9944598338,2129.0,120.0,0.11366184400192195,0.006406491911803962,25.03846153846154,1.7692307692307692,25.5,1.1366851230390662,0.0927316010308836,1.8016896721631355,1.5007453505098656
411,13027.0,0.2173653293,0.309,0.2206325784,0.1941361391,0.2002407498,0.1377397719,0.4133572849,0.3460576121,0.009302624,0.0579970488,4.9886334281,0.376,0.3238677907,36354.0,3.4,0.44646438506825387,15457.0,1754593866.12891,3.0,2.0,8.809446048105798,0.7103983254,3521.0,419.0,0.2258933726823635,0.026881375505228716,41.18333333333333,5.066666666666666,29.5,1.1625002005319085,0.1520210870402834,2.7170401327913556,1.8990519869259672
412,13029.0,0.1561402948,0.324,0.2936319482,0.1038316244,0.1831166106,0.1775200657,0.2361036158,0.1426335672,0.0210739342,0.0723961144,4.8919399447,0.129,0.216054996,79658.0,3.0,0.46145304968834383,39627.0,1635768062.25391,2.0,2.0,24.225317093792818,0.5234346575,3751.0,237.0,0.10121424716675662,0.006395035078251484,41.246153846153845,2.5692307692307694,32.0,1.1269998212469976,0.1242802526350807,2.05883124922746,1.5655172157968882
413,13031.0,0.2250565143,0.303,0.2013289735,0.111452547,0.2188622022,0.1683336484,0.3449684172,0.2918357431,0.0148918568,0.0382408173,6.0338493292,0.263,0.276817653,43766.0,3.7,0.4589990955682846,79608.0,2508862540.5878897,4.0,5.0,31.730714103350532,0.4828317929,2912.0,116.0,0.038240817344942155,0.0015233292623672012,30.934426229508198,1.3934426229508197,30.0,1.1583708070981629,0.15010591442182045,2.8413457781718416,1.9523492808540701
414,13033.0,0.2326492349,0.327,0.2624544889,0.1493206642,0.2197771306,0.1320623189,0.508880206,0.4724713613,0.0056833319,0.0307255128,5.779054917,0.347,0.2240553998,42785.0,5.1,0.40897109413394095,22383.0,3087323842.90625,2.0,2.0,7.249968302298272,0.749957111,5842.0,227.0,0.2593908178669745,0.010079033833584938,62.46969696969697,2.227272727272727,32.5,1.211196879891661,0.28380342593910424,2.953047089873623,1.930921130451277
415,13035.0,0.184107761,0.3,0.2069911468,0.1541211189,0.1940601249,0.1601281226,0.3217922606,0.2827216426,0.006400931,0.032669687,4.9989096752,0.252,0.2372251339,48831.0,3.4,0.4305822906641001,24936.0,698846607.246094,1.0,1.0,35.68164993783673,0.7794123864,10225.0,844.0,0.42499688266345237,0.03508042728292946,102.94029850746269,7.626865671641791,33.0,1.4416631377093851,1.1236923118979603,2.960942058886864,1.884414394253668
416,13037.0,0.2822338252,0.3,0.1747482572,0.1481022463,0.2569551582,0.1325084989,0.6580945004,0.6,0.0080557707,0.0500387297,5.3895824365,0.402,0.3179276878,33393.0,3.6,0.3608014218775246,6189.0,1013995094.96289,8.0,7.0,6.103579820794403,1.0,6726.0,285.0,1.041982958946553,0.044151820294345466,76.6984126984127,3.238095238095238,31.0,1.254344742654111,0.3623893252888602,3.130786732848312,1.9377840110005047
417,13039.0,0.1647653989,0.319,0.2439295679,0.1294208582,0.1861364589,0.1864472344,0.2682301486,0.1854121107,0.0150064098,0.0678116281,3.8486586352,0.189,0.22551663800000002,56555.0,3.6,0.3817546555445798,54666.0,2426663057.8281198,4.0,3.0,22.527231303766765,0.3144339081,2783.0,49.0,0.052465877384812606,0.0009237614056255185,28.6,0.5384615384615384,32.0,1.1070814942222595,0.09760271726090745,2.744949038608025,1.8030033785459916
418,13043.0,0.2440155484,0.349,0.2509956469,0.1781050292,0.220239732,0.1343579121,0.37992034820000004,0.24145596,0.0141706029,0.1242937853,6.125,0.358,0.34618631489999996,35841.0,3.0,0.5135610478570768,10803.0,906789995.275391,7.0,9.0,11.913453011487123,0.6696672122,601.0,0.0,0.05566361026210984,0.0,6.816666666666666,0.0,29.5,1.0145060044922942,0.00854627831382504,1.7846148758648757,1.5471011396011396
419,13045.0,0.2069464453,0.351,0.2405103046,0.1326180695,0.2001419125,0.1707391583,0.2707024751,0.1906257427,0.009710386,0.0703663464,4.2992944317,0.244,0.2654133392,52502.0,3.4,0.4601140076005067,119992.0,1884920886.94922,1.0,1.0,63.65890517251857,0.4182507442,26946.0,1128.0,0.22872033409160358,0.009574576443825757,278.4927536231884,10.840579710144928,34.0,1.9177151278106246,5.547023701251467,2.063375732657055,1.5989164725803857
420,13047.0,0.1360869385,0.346,0.2316153268,0.1726821938,0.154294531,0.1687764506,0.0722464312,0.0271825695,0.0142299023,0.0308339594,4.3479822986,0.173,0.212239766,55807.0,3.0,0.49596034329683336,67580.0,627057449.152344,2.0,2.0,107.7732193299906,0.2810202996,4653.0,0.0,0.06991735537190083,0.0,39.39393939393939,0.0,32.5,1.3067129376221636,0.545547342505792,2.8220243163590526,1.9091768516783465
421,13049.0,0.1896355612,0.331,0.1935509241,0.1583955958,0.1980644341,0.1657795345,0.34258749510000003,0.2962642548,0.0083366103,0.03798663,4.937710525,0.323,0.2400381266,40499.0,3.8,0.3573028673835125,13392.0,2754245031.80273,6.0,4.0,4.862312483226869,0.5102292334,1200.0,31.0,0.09437672040896579,0.0024380652772316162,9.341772151898734,0.21518987341772153,39.0,1.0201191883755631,0.029880218569947044,2.0611941626597843,1.5006209788275968
422,13051.0,0.1707449966,0.308,0.2161610459,0.1477860661,0.1795987656,0.1766289806,0.4935921046,0.3982533623,0.0295145283,0.065824214,4.8383969572,0.242,0.2314247976,54165.0,3.3,0.4825242718446602,289430.0,1786277700.41992,2.0,2.0,162.02967765424185,0.0450499381,21439.0,927.0,0.07380009018901829,0.003191038929298006,204.14492753623188,8.101449275362318,34.0,1.8826644824017442,5.066996212039343,4.081794599068791,2.1458097114679453
423,13053.0,0.1939835134,0.276,0.2096103645,0.0476650875,0.1964341402,0.2331439139,0.3802571788,0.189500145,0.0355796191,0.1551774147,3.5103760833,0.226,0.19323894630000002,46869.0,4.6,0.18309342624002933,10907.0,914066200.9765619,2.0,2.0,11.932396130988408,0.2951983669,2466.0,0.0,0.23842212124141932,0.0,10.35483870967742,0.0,30.5,1.3549107086218977,0.6886156475097726,3.0713818416206555,1.857673539397673
424,13055.0,0.1944314456,0.341,0.2244247073,0.1720629794,0.2107186611,0.1616944651,0.1542995559,0.0979006863,0.0055712556,0.050827614,4.8491223083,0.263,0.2826409768,39513.0,5.0,0.4157892613659284,24789.0,1197859877.67578,6.0,5.0,20.694407135581127,0.5755910052,1093.0,109.0,0.04412595882115462,0.004400484457004441,11.104477611940299,1.208955223880597,33.0,1.023449316106309,0.018567530193318877,2.014920074585754,1.5813618640215144
425,13057.0,0.1250623923,0.263,0.248968991,0.1343644097,0.148834906,0.1825861931,0.1889382121,0.0653302258,0.0201193183,0.103488668,3.9327723649,0.092,0.24359955689999999,82733.0,2.7,0.5248383718548689,258773.0,1650574008.89453,1.0,1.0,156.77758077222657,0.1710272177,39247.0,1298.0,0.15852697992107379,0.005242898054311254,323.60493827160496,10.234567901234568,40.0,2.4236660249562387,13.945198987675816,4.930955824668142,2.4087758283709486
426,13059.0,0.2320104567,0.254,0.1742743814,0.1052855254,0.2175837683,0.1650838342,0.42972045579999996,0.277049361,0.0437889567,0.1088821381,6.4732598978,0.285,0.2385288149,42112.0,3.6,0.46049668435529995,128331.0,456734630.914062,3.0,2.0,280.9749717098777,0.0585962267,12801.0,901.0,0.10074450670528237,0.007090914814581628,115.74324324324324,9.5,36.5,1.5206692183902026,1.724717365913952,2.699602067818698,1.8258645227569745
427,13061.0,0.3298371541,0.326,0.2106684673,0.2606347063,0.2687011506,0.0928781449,0.6255908170000001,0.6053342336,0.0043889264,0.015867657,6.0566590687,0.513,0.269983682,30239.0,6.9,0.310515172900494,2834.0,778383308.707031,9.0,12.0,3.640879716071436,1.0,1865.0,143.0,0.6296421336934503,0.04827819041188386,21.491525423728813,1.9491525423728813,29.0,1.0855255831914286,0.05467624458383192,1.7443475454126376,1.5000212287756303
428,13063.0,0.209811956,0.348,0.2800601782,0.0903339611,0.1999340684,0.1182596432,0.8792683227,0.693136667,0.0531258658,0.1330057899,4.0120493975,0.255,0.2851595495,46059.0,4.2,0.4714907478375123,292256.0,539668428.226562,1.0,1.0,541.5473366867145,0.0088773591,57807.0,2186.0,0.20272274884009636,0.007666059974820535,539.0675675675676,20.013513513513512,36.5,2.761123717870611,24.448372271094605,4.477957207753366,2.25595632108183
